IDADE,RENDA_ANUAL,MORADIA,TEMPO_DE_SERVICO,MOTIVO_EMPRESTIMO,SCORE_CREDITO,VALOR_EMPRESTIMO,TAXA_DE_JUROS,SITUACAO_INADIMPLENCIA,COMPROMETIMENTO_DA_RENDA,HISTORICO_DE_INADIMPLENCIA,HISTORICO_DE_CREDITO
29,52000,alugada,4,uso_pessoal,B,3600,11.71,0,0.07,n,8
26,42000,alugada,2,saude,C,5000,11.91,0,0.12,s,2
22,50000,alugada,4,saude,A,10000,6.17,0,0.2,n,2
24,145000,propria,2,uso_pessoal,B,11500,11.14,0,0.08,n,4
57,53000,hipoteca,1,uso_pessoal,C,5800,13.16,0,0.11,s,30
25,68515,alugada,2,saude,C,5600,12.61,0,0.08,n,3
33,42000,alugada,0,saude,A,8000,5.99,0,0.19,n,7
27,36082,hipoteca,5,educacao,A,5000,6.62,1,0.14,n,9
30,51750,propria,5,empreendimento,B,12000,11.14,0,0.23,n,10
29,85000,alugada,3,educacao,A,7000,6.92,0,0.08,n,8
27,35000,alugada,11,empreendimento,A,10000,8.49,0,0.29,n,6
35,48000,hipoteca,6,saude,C,5000,13.48,0,0.1,s,10
29,62000,alugada,4,quitacao_debitos,C,2300,13.43,1,0.04,s,6
24,72000,alugada,8,educacao,B,5500,9.91,0,0.08,n,3
33,90000,hipoteca,5,educacao,A,4200,8.94,0,0.05,n,6
28,59000,alugada,2,quitacao_debitos,C,5000,15.23,1,0.08,n,6
39,85000,alugada,4,reforma,A,12000,6.03,0,0.14,n,12
47,80000,hipoteca,2,educacao,A,10000,6.54,0,0.13,n,13
26,69996,hipoteca,10,quitacao_debitos,C,14000,13.49,0,0.2,n,2
24,100000,hipoteca,6,empreendimento,D,25000,15.33,0,0.25,s,2
33,18720,propria,0,quitacao_debitos,C,3500,13.16,1,0.19,s,6
28,44000,alugada,5,uso_pessoal,C,16000,13.48,1,0.36,n,5
26,34200,alugada,1,saude,C,3500,12.84,0,0.1,n,4
29,63000,alugada,13,saude,A,10000,7.49,0,0.16,n,8
27,29000,alugada,3,saude,B,7750,11.86,0,0.27,n,5
21,18000,alugada,3,uso_pessoal,C,1500,12.87,0,0.08,s,4
22,96000,hipoteca,6,educacao,A,9000,7.49,0,0.09,n,4
26,36000,hipoteca,1,reforma,B,4500,10.59,1,0.13,n,2
26,113050,hipoteca,4,saude,B,9000,12.53,1,0.07,n,4
42,150000,hipoteca,0,reforma,A,16000,8.49,0,0.11,n,12
24,79000,alugada,8,quitacao_debitos,A,21000,7.9,0,0.27,n,4
25,80000,alugada,9,empreendimento,B,2000,11.49,0,0.03,n,3
22,30000,alugada,5,uso_pessoal,C,10000,13.98,1,0.33,s,2
28,74000,propria,12,empreendimento,D,5450,12.67,0,0.07,s,6
26,112000,hipoteca,5,quitacao_debitos,B,20000,12.53,1,0.18,n,4
21,65004,hipoteca,5,educacao,B,5000,9.99,0,0.08,n,4
23,19136,alugada,4,educacao,E,5500,17.93,1,0.29,s,3
35,24996,alugada,0,empreendimento,A,5000,8.49,0,0.2,n,6
21,33280,hipoteca,5,empreendimento,C,11200,13.92,1,0.34,n,4
22,140000,alugada,0,saude,C,14000,13.11,0,0.1,n,3
22,69000,hipoteca,6,uso_pessoal,B,15000,10.65,1,0.22,n,4
30,40000,alugada,8,empreendimento,A,2500,5.79,0,0.06,n,10
34,53549,hipoteca,17,quitacao_debitos,A,14200,6.99,0,0.27,n,6
23,120000,alugada,4,saude,B,20000,10.37,0,0.17,n,4
22,60000,alugada,0,saude,B,15000,11.71,0,0.25,n,4
30,81120,propria,3,uso_pessoal,B,18000,10.75,0,0.22,n,5
42,360000,hipoteca,11,reforma,B,25000,9.99,0,0.07,n,17
25,61959,alugada,9,educacao,C,25000,12.73,1,0.4,s,4
24,40000,alugada,5,uso_pessoal,A,10000,7.88,0,0.25,n,3
28,40000,hipoteca,9,uso_pessoal,B,19200,9.91,0,0.48,n,9
33,50750,alugada,2,uso_pessoal,C,7500,11.91,0,0.15,s,6
24,50000,alugada,1,empreendimento,A,4000,7.88,0,0.08,n,3
26,52000,hipoteca,10,uso_pessoal,A,3000,9.63,0,0.06,n,3
23,69000,alugada,3,educacao,B,15000,10.65,0,0.22,n,4
37,45000,alugada,1,educacao,B,8000,10.74,0,0.18,n,17
25,76344,alugada,2,reforma,A,5000,9.63,0,0.07,n,2
33,45000,alugada,2,saude,B,8500,10.62,0,0.19,n,6
23,95000,alugada,2,empreendimento,B,13600,11.11,0,0.14,n,2
31,139016,alugada,5,empreendimento,D,25000,15.37,1,0.18,s,8
28,102000,alugada,12,quitacao_debitos,B,15000,11.46,0,0.15,n,7
23,25000,alugada,6,uso_pessoal,C,8000,13.61,1,0.32,s,4
22,45630,alugada,0,empreendimento,E,2500,18.64,1,0.05,s,4
38,18720,propria,22,empreendimento,B,2500,11.86,0,0.13,n,16
40,57000,alugada,1,educacao,B,3000,10,0,0.05,n,14
32,90000,hipoteca,6,uso_pessoal,A,15600,7.9,0,0.17,n,9
22,40000,alugada,2,educacao,B,8000,12.18,0,0.2,n,4
21,15192,alugada,4,uso_pessoal,C,5500,13.11,1,0.36,s,3
26,21600,alugada,3,saude,B,6000,10.59,0,0.28,n,4
26,57500,hipoteca,2,quitacao_debitos,A,7750,6.76,0,0.13,n,3
28,53000,hipoteca,12,reforma,B,17050,12.42,0,0.32,n,7
22,50000,alugada,6,saude,A,10000,7.88,0,0.2,n,3
23,42000,alugada,1,reforma,C,6000,12.99,1,0.14,n,4
22,80000,hipoteca,5,saude,B,9500,11.71,0,0.12,n,2
25,76344,alugada,2,educacao,A,5000,9.63,0,0.07,n,3
22,27000,alugada,6,educacao,A,4000,7.14,0,0.15,n,2
37,54000,hipoteca,1,educacao,D,3500,16.89,1,0.06,s,13
22,24000,hipoteca,2,quitacao_debitos,B,5000,10.99,0,0.21,n,4
24,51600,alugada,8,reforma,B,3000,10.65,0,0.06,n,3
32,240000,hipoteca,5,saude,A,8400,7.51,0,0.04,n,5
21,56400,propria,5,empreendimento,A,5000,6.54,0,0.09,n,2
30,120000,alugada,0,reforma,A,4800,7.4,0,0.04,n,8
36,26000,alugada,1,uso_pessoal,D,10000,15.31,1,0.38,n,14
31,30000,alugada,2,uso_pessoal,B,3000,10.95,0,0.1,n,8
24,40040,alugada,0,saude,C,7000,13.23,0,0.17,s,3
36,51000,alugada,5,saude,C,8000,13.47,0,0.16,s,13
23,80000,hipoteca,8,educacao,D,8000,15.58,0,0.1,n,4
29,75000,alugada,0,uso_pessoal,C,17200,14.27,0,0.23,s,8
51,115900,hipoteca,16,uso_pessoal,A,12000,7.88,0,0.1,n,29
40,76000,alugada,1,uso_pessoal,C,5000,13.72,0,0.07,s,15
28,35004,alugada,2,educacao,B,4000,12.53,0,0.11,n,5
23,45000,alugada,4,educacao,C,4800,13.98,0,0.11,n,3
39,55000,alugada,3,empreendimento,B,10000,10.99,0,0.18,n,13
45,36700,propria,7,uso_pessoal,A,2000,7.51,0,0.05,n,16
62,16800,alugada,0,empreendimento,A,2500,6.91,0,0.15,n,24
27,30000,alugada,5,educacao,D,7500,14.84,0,0.25,n,7
30,54000,alugada,8,reforma,A,10000,6.17,0,0.19,n,10
28,75000,outro,4,empreendimento,D,7200,15.05,0,0.1,s,6
22,57996,hipoteca,4,empreendimento,A,21250,6.91,0,0.37,n,4
36,55500,hipoteca,15,educacao,B,7875,11.99,0,0.14,n,12
22,58000,alugada,6,educacao,B,3000,11.83,0,0.05,n,2
29,119604,hipoteca,0,quitacao_debitos,A,5000,9.32,0,0.04,n,5
26,60000,hipoteca,10,educacao,A,7875,7.66,0,0.13,n,3
25,95000,hipoteca,0,empreendimento,A,4000,8,0,0.04,n,4
24,85000,hipoteca,8,empreendimento,A,15000,7.9,0,0.18,n,2
22,56902,hipoteca,6,quitacao_debitos,A,12000,7.14,0,0.21,n,4
22,150000,hipoteca,3,empreendimento,B,25000,11.11,0,0.17,n,3
22,50000,alugada,7,quitacao_debitos,B,15600,12.21,1,0.31,n,4
23,72000,alugada,7,uso_pessoal,A,3000,7.43,0,0.04,n,2
27,120000,alugada,2,quitacao_debitos,B,11050,12.69,0,0.09,n,7
22,45004,alugada,1,uso_pessoal,C,9000,14.35,0,0.2,s,4
33,63000,hipoteca,7,quitacao_debitos,A,18250,8.9,0,0.29,n,9
25,65000,hipoteca,3,empreendimento,C,7000,14.72,0,0.11,n,3
24,48000,hipoteca,4,empreendimento,A,5000,5.99,0,0.1,n,4
30,45600,hipoteca,5,reforma,A,5000,7.29,0,0.11,n,8
26,188000,hipoteca,10,empreendimento,E,20000,17.74,1,0.11,n,2
32,150000,hipoteca,4,quitacao_debitos,B,7800,11.86,0,0.05,n,9
29,120000,hipoteca,10,reforma,A,4700,7.14,0,0.04,n,9
32,74346,hipoteca,16,saude,A,7000,7.9,0,0.09,n,9
25,63208,alugada,9,educacao,B,23000,9.91,1,0.36,n,3
26,35000,alugada,2,quitacao_debitos,A,2500,8.9,0,0.07,n,2
24,39000,hipoteca,3,quitacao_debitos,A,5600,5.42,0,0.14,n,4
26,53000,propria,2,reforma,B,2500,9.91,0,0.05,n,2
39,24000,alugada,0,empreendimento,D,3000,14.12,1,0.13,n,12
23,48000,alugada,2,quitacao_debitos,A,5000,6.17,0,0.1,n,4
30,97192,hipoteca,3,uso_pessoal,A,6500,7.29,0,0.07,n,10
33,29000,alugada,0,educacao,C,10000,13.06,1,0.34,s,7
27,54000,alugada,4,quitacao_debitos,D,10000,15.95,1,0.19,n,9
36,75000,hipoteca,9,educacao,B,15000,12.18,0,0.2,n,16
33,105000,hipoteca,12,reforma,A,7000,7.74,0,0.07,n,10
23,95000,alugada,4,educacao,B,12000,9.63,0,0.13,n,4
22,26400,hipoteca,2,empreendimento,B,4400,11.49,0,0.17,n,3
27,36996,hipoteca,4,quitacao_debitos,B,8800,11.48,0,0.24,n,6
32,65000,alugada,2,empreendimento,C,4200,14.79,0,0.06,n,10
25,100000,hipoteca,9,educacao,A,15000,7.88,0,0.15,n,2
23,66000,hipoteca,7,empreendimento,B,2700,10.74,0,0.04,n,3
29,47133,alugada,5,saude,B,5100,11.86,0,0.11,n,7
24,42000,hipoteca,2,reforma,A,7000,8.59,0,0.17,n,2
23,68000,hipoteca,4,educacao,A,1000,8,0,0.01,n,3
23,47004,alugada,1,empreendimento,B,24000,11.58,1,0.51,n,4
25,80000,hipoteca,9,reforma,B,12000,10,0,0.15,n,4
30,58000,alugada,3,uso_pessoal,C,20000,14.72,1,0.34,n,5
25,78000,hipoteca,9,educacao,B,14200,11.48,0,0.18,n,3
27,21600,propria,1,uso_pessoal,A,4200,7.49,0,0.19,n,6
24,45295,alugada,8,quitacao_debitos,D,19650,15.37,1,0.43,s,2
23,96000,hipoteca,4,uso_pessoal,A,9000,6.62,0,0.09,n,4
23,120000,alugada,7,educacao,B,25000,9.99,0,0.21,n,2
23,78500,hipoteca,7,educacao,A,7200,7.49,0,0.09,n,3
21,20000,alugada,2,saude,C,2500,13.79,0,0.13,s,4
25,79000,hipoteca,0,uso_pessoal,A,9000,6.76,0,0.11,n,4
29,52800,hipoteca,1,uso_pessoal,C,4800,14.79,0,0.09,n,9
25,365000,hipoteca,7,empreendimento,B,35000,10.65,0,0.1,n,2
26,71004,alugada,0,quitacao_debitos,D,20000,13.36,1,0.28,n,2
33,96000,hipoteca,4,quitacao_debitos,B,3000,11.49,0,0.03,n,7
23,36000,alugada,0,empreendimento,C,5000,13.22,1,0.14,n,4
23,40100,alugada,7,saude,B,12000,9.91,0,0.3,n,2
30,54000,hipoteca,12,saude,C,15000,14.72,0,0.28,s,9
22,68004,alugada,4,quitacao_debitos,A,9600,7.51,0,0.14,n,2
23,65000,hipoteca,2,quitacao_debitos,B,4400,11.36,0,0.07,n,4
30,30000,propria,4,uso_pessoal,D,8000,15.7,0,0.27,s,10
29,76000,hipoteca,9,quitacao_debitos,D,4400,16.29,1,0.06,s,10
25,65000,alugada,9,reforma,C,18000,13.99,0,0.28,n,3
22,70550,alugada,4,saude,E,12000,15.68,1,0.14,n,3
28,39000,alugada,0,uso_pessoal,A,6000,8.63,0,0.15,n,7
25,150000,hipoteca,9,saude,C,20000,14.65,0,0.13,s,4
27,47232,propria,10,saude,A,8000,5.42,0,0.17,n,9
32,40000,alugada,3,quitacao_debitos,B,12000,11.89,0,0.3,n,10
32,70400,hipoteca,3,uso_pessoal,A,13000,7.88,0,0.18,n,9
57,40000,alugada,1,quitacao_debitos,A,15000,8.9,1,0.38,n,20
45,125004,alugada,7,educacao,C,14000,12.61,0,0.11,n,12
33,153000,hipoteca,11,empreendimento,C,10000,14.79,0,0.07,s,5
28,39000,alugada,0,quitacao_debitos,C,12000,12.53,1,0.31,s,9
26,50000,hipoteca,7,empreendimento,A,7200,6.62,0,0.14,n,2
38,44000,alugada,0,uso_pessoal,D,5000,15.65,1,0.11,n,14
38,32000,alugada,0,quitacao_debitos,B,6000,11.36,1,0.19,n,16
27,78000,alugada,4,uso_pessoal,B,24000,10.99,1,0.31,n,10
29,74000,hipoteca,0,reforma,A,9000,7.51,0,0.12,n,10
50,46000,hipoteca,8,educacao,D,8600,14.09,0,0.19,n,12
24,45000,hipoteca,3,empreendimento,C,15000,13.06,0,0.33,n,3
32,12000,alugada,3,saude,C,900,10.28,1,0.07,n,5
39,168000,alugada,2,reforma,E,18000,17.93,1,0.11,n,11
22,80000,alugada,3,educacao,C,20000,13.98,0,0.25,s,4
22,43200,hipoteca,7,uso_pessoal,A,11000,5.42,0,0.25,n,2
39,51000,propria,12,educacao,C,12000,11.34,0,0.24,n,17
24,10668,alugada,0,reforma,A,5000,7.88,1,0.47,n,3
27,27000,alugada,11,educacao,B,1500,10.36,0,0.06,n,5
24,70000,hipoteca,8,empreendimento,B,25000,9.62,0,0.36,n,2
28,120000,hipoteca,5,saude,C,22000,13.72,0,0.18,s,6
22,40000,alugada,2,quitacao_debitos,C,5025,13.43,0,0.13,n,2
34,37000,alugada,2,educacao,C,6400,13.61,0,0.17,n,9
28,71500,hipoteca,13,reforma,B,15000,11.49,0,0.21,n,7
27,51000,propria,11,empreendimento,A,18000,7.49,0,0.35,n,8
28,80000,hipoteca,13,educacao,B,21000,11.36,0,0.26,n,10
31,65000,hipoteca,15,uso_pessoal,D,3000,16.77,0,0.05,s,7
26,80952,alugada,6,educacao,D,13200,16.77,0,0.16,n,4
47,79500,hipoteca,0,saude,A,16000,7.51,0,0.2,n,14
28,73000,hipoteca,9,quitacao_debitos,A,15600,6.03,0,0.21,n,9
33,24000,hipoteca,2,quitacao_debitos,B,6000,10.25,0,0.25,n,6
24,34000,alugada,0,empreendimento,D,14000,14.61,1,0.41,s,2
28,37000,alugada,0,quitacao_debitos,D,14000,14.42,1,0.38,n,10
24,80000,propria,8,saude,B,20000,9.51,0,0.25,n,2
25,36000,alugada,2,saude,A,10000,7.49,0,0.28,n,4
35,73000,alugada,0,reforma,D,15000,15.57,1,0.21,n,8
31,89000,alugada,1,saude,B,10000,10.99,0,0.11,n,5
32,38000,alugada,3,quitacao_debitos,A,6350,5.79,0,0.17,n,8
23,65000,hipoteca,4,educacao,A,7500,8.59,0,0.12,n,3
24,57000,hipoteca,9,saude,C,6500,13.04,1,0.11,s,4
23,50000,alugada,0,saude,C,5600,11.03,0,0.11,s,4
22,88000,alugada,6,empreendimento,B,28000,9.91,1,0.32,n,3
23,21996,propria,4,uso_pessoal,C,6000,13.23,0,0.27,n,4
38,77250,propria,4,empreendimento,A,3000,8.59,0,0.04,n,15
30,64000,alugada,8,quitacao_debitos,D,16000,15.7,1,0.25,s,5
25,33600,alugada,0,educacao,D,1000,15.57,1,0.03,s,2
24,96000,hipoteca,8,empreendimento,A,4200,5.99,0,0.04,n,3
23,95000,hipoteca,7,educacao,C,15000,12.73,0,0.16,s,4
45,90000,hipoteca,3,empreendimento,B,2500,11.99,0,0.03,n,13
31,100000,hipoteca,15,uso_pessoal,A,19000,8.49,0,0.19,n,9
24,95000,propria,4,uso_pessoal,C,10000,15.23,0,0.11,n,4
22,36000,hipoteca,6,empreendimento,D,1400,14.84,0,0.04,n,2
28,58704,alugada,5,quitacao_debitos,C,23500,14.72,1,0.4,n,7
21,19012,hipoteca,0,quitacao_debitos,D,3500,14.61,1,0.18,n,3
22,30000,alugada,3,uso_pessoal,B,4000,11.49,0,0.13,n,3
26,60000,alugada,5,reforma,B,12000,10.65,0,0.2,n,3
22,45000,hipoteca,1,educacao,B,3300,10.99,0,0.07,n,3
23,66000,alugada,0,saude,B,9200,11.86,0,0.14,n,2
27,70000,hipoteca,11,quitacao_debitos,A,25000,7.66,0,0.36,n,5
27,140000,alugada,4,educacao,A,20000,7.9,0,0.14,n,6
26,103000,alugada,4,uso_pessoal,A,3000,7.88,0,0.03,n,4
31,55000,propria,15,uso_pessoal,A,8000,7.51,0,0.15,n,8
32,19000,alugada,1,uso_pessoal,A,8325,6.62,1,0.44,n,9
38,65000,propria,12,reforma,B,3600,8.88,0,0.06,n,15
22,32500,hipoteca,6,quitacao_debitos,A,2500,6.99,0,0.08,n,3
21,21000,alugada,2,empreendimento,A,5000,6.91,0,0.24,n,4
32,122004,hipoteca,13,reforma,A,10000,8.59,0,0.08,n,9
27,90000,hipoteca,0,saude,A,10000,7.14,0,0.11,n,10
32,95000,hipoteca,13,reforma,D,8000,14.84,0,0.08,n,9
33,36000,propria,0,uso_pessoal,A,10000,7.74,0,0.28,n,7
24,108000,alugada,8,quitacao_debitos,B,8000,9.88,0,0.07,n,4
32,150000,hipoteca,0,uso_pessoal,E,24000,17.04,0,0.16,s,9
24,45000,hipoteca,8,reforma,A,4200,7.14,0,0.09,n,2
24,69996,hipoteca,8,educacao,A,3000,6.39,0,0.04,n,3
40,150000,hipoteca,1,educacao,A,7500,8.07,0,0.05,n,15
22,12000,alugada,5,educacao,B,5500,10.36,1,0.46,n,4
25,48000,alugada,3,quitacao_debitos,B,2000,10.74,0,0.04,n,3
48,83000,alugada,2,empreendimento,B,12000,10.99,0,0.14,n,17
21,21600,alugada,2,quitacao_debitos,A,3500,7.51,0,0.16,n,2
33,60000,hipoteca,5,uso_pessoal,A,2000,5.42,0,0.03,n,8
22,54600,alugada,6,quitacao_debitos,A,8000,7.51,0,0.15,n,2
28,40000,hipoteca,12,reforma,A,11200,5.42,0,0.28,n,9
36,48000,hipoteca,3,saude,C,1500,13.92,1,0.03,n,11
28,42000,alugada,9,saude,D,12250,14.59,1,0.29,n,10
32,65000,alugada,16,quitacao_debitos,C,12400,13.49,0,0.19,s,6
29,47256,alugada,5,empreendimento,A,12000,7.29,0,0.25,n,8
32,27600,alugada,5,saude,B,3000,11.12,1,0.11,n,8
31,50000,alugada,4,uso_pessoal,D,6000,15.62,0,0.12,s,10
24,57996,hipoteca,5,reforma,B,2400,11.89,0,0.04,n,4
40,160000,hipoteca,3,educacao,C,12000,14.27,0,0.07,s,17
33,30000,alugada,14,educacao,B,7500,11.86,1,0.25,n,5
27,120000,hipoteca,4,quitacao_debitos,A,8400,7.14,0,0.07,n,6
23,100000,alugada,5,educacao,A,5000,6.03,0,0.05,n,2
26,126000,hipoteca,4,quitacao_debitos,C,7500,13.92,0,0.06,n,2
25,33772,alugada,3,empreendimento,D,3600,16.02,1,0.11,s,3
44,72136,alugada,7,reforma,F,25000,19.41,1,0.35,n,17
39,39996,alugada,9,educacao,A,8000,7.14,0,0.2,n,16
25,65600,hipoteca,1,saude,C,10000,11.78,0,0.15,s,2
23,70000,hipoteca,4,uso_pessoal,C,6000,13.16,0,0.09,s,4
31,59000,alugada,2,quitacao_debitos,C,8750,12.68,0,0.15,n,7
24,45000,hipoteca,8,empreendimento,A,6000,7.51,0,0.13,n,4
22,60500,hipoteca,6,educacao,A,12000,8.94,0,0.2,n,3
40,28000,propria,3,uso_pessoal,D,12000,16,0,0.43,s,14
38,18720,alugada,0,quitacao_debitos,D,6000,15.99,1,0.32,s,12
27,75000,alugada,2,empreendimento,A,14000,9.63,0,0.19,n,7
23,43000,alugada,3,quitacao_debitos,B,8000,10.37,0,0.19,n,4
28,29112,propria,1,empreendimento,A,7000,6.99,0,0.24,n,5
22,57500,alugada,1,quitacao_debitos,B,9100,11.49,0,0.16,n,4
25,80004,alugada,5,reforma,B,10000,9.62,0,0.12,n,4
29,68000,hipoteca,13,educacao,A,10000,7.74,0,0.15,n,7
34,24000,hipoteca,5,saude,B,2000,9.2,0,0.08,n,7
27,54216,hipoteca,4,uso_pessoal,A,9000,5.99,0,0.17,n,5
27,47000,alugada,2,reforma,D,4000,15.33,1,0.09,s,10
33,50000,hipoteca,8,saude,A,4000,5.42,0,0.08,n,10
21,24000,alugada,2,saude,B,6000,11.36,0,0.25,n,3
23,112976,hipoteca,2,saude,A,20000,6.91,0,0.18,n,2
43,74000,alugada,2,quitacao_debitos,E,30600,18.79,1,0.41,n,17
23,45000,alugada,2,uso_pessoal,B,11200,10.59,0,0.25,n,2
27,58000,alugada,5,quitacao_debitos,A,5900,9.32,0,0.1,n,7
34,113500,propria,4,reforma,A,3000,6.39,0,0.03,n,8
28,36000,propria,0,educacao,C,2350,12.99,0,0.07,s,5
28,92000,alugada,4,quitacao_debitos,A,15000,7.9,0,0.16,n,9
24,57000,hipoteca,8,empreendimento,D,14000,14.91,0,0.25,n,4
23,105000,hipoteca,5,educacao,B,20000,11.49,0,0.19,n,4
29,56700,propria,14,saude,B,11000,10.62,0,0.19,n,6
24,40113,hipoteca,6,reforma,A,5000,7.14,0,0.12,n,2
27,29120,alugada,6,saude,C,7200,13.11,0,0.25,n,6
24,68400,propria,8,saude,A,6000,6.54,0,0.09,n,4
41,47000,hipoteca,19,quitacao_debitos,A,7200,7.51,0,0.15,n,16
21,50000,alugada,0,uso_pessoal,B,12000,11.71,0,0.24,n,3
30,48000,alugada,0,educacao,A,6000,7.88,0,0.13,n,10
32,74000,propria,3,uso_pessoal,B,5000,10.62,0,0.07,n,10
24,74000,alugada,1,uso_pessoal,C,4900,12.87,0,0.07,n,3
23,34560,alugada,5,quitacao_debitos,D,9600,16.02,1,0.28,s,3
25,33000,propria,7,empreendimento,B,8000,10.38,0,0.24,n,2
43,85000,alugada,14,educacao,B,9000,11.89,0,0.11,n,11
22,32000,alugada,0,uso_pessoal,D,7875,14.91,1,0.25,n,2
24,44000,alugada,5,uso_pessoal,C,2800,14.17,1,0.06,n,2
27,125000,hipoteca,2,quitacao_debitos,A,8000,6.76,0,0.06,n,6
21,30000,hipoteca,0,educacao,D,2000,14.46,0,0.07,s,4
29,44875,alugada,0,saude,A,7500,8.32,0,0.17,n,8
26,55000,alugada,10,saude,B,15000,11.12,0,0.27,n,2
31,89000,hipoteca,8,uso_pessoal,D,12250,15.05,0,0.14,n,8
26,103000,hipoteca,10,educacao,D,5000,14.96,0,0.05,n,4
22,40000,hipoteca,7,uso_pessoal,A,10850,7.66,0,0.27,n,4
21,51000,alugada,0,reforma,D,1500,15.58,1,0.03,s,4
28,40000,hipoteca,1,saude,A,10000,7.29,0,0.25,n,10
24,43300,alugada,4,saude,A,8000,7.29,0,0.18,n,4
28,60000,propria,0,uso_pessoal,C,16000,12.72,0,0.27,n,7
29,60000,alugada,11,educacao,C,10000,11.97,0,0.17,n,5
28,30784,alugada,0,uso_pessoal,A,6000,9.32,0,0.19,n,8
24,48602,alugada,0,saude,C,9500,12.73,0,0.2,n,4
26,82000,hipoteca,7,empreendimento,B,7000,12.42,0,0.09,n,3
22,59000,alugada,2,educacao,A,7200,8,0,0.12,n,3
24,100400,hipoteca,6,reforma,E,10000,16.4,0,0.1,s,4
28,72000,alugada,8,uso_pessoal,B,5000,10.59,0,0.07,n,9
34,135000,alugada,6,empreendimento,E,20000,17.74,0,0.15,s,5
58,43500,alugada,4,educacao,D,1800,14.96,0,0.04,s,21
27,75000,propria,11,reforma,C,6000,13.47,0,0.08,n,7
23,40800,hipoteca,4,saude,B,10400,10,0,0.25,n,2
29,42996,alugada,5,empreendimento,C,6000,15.96,1,0.14,n,5
30,57000,alugada,14,quitacao_debitos,A,12000,5.42,0,0.21,n,7
32,65000,alugada,2,reforma,C,11600,13.49,0,0.18,s,8
34,38000,hipoteca,12,quitacao_debitos,B,12775,9.91,0,0.34,n,5
25,51060,alugada,9,empreendimento,A,21250,6.91,1,0.42,n,2
23,63719,hipoteca,0,saude,A,3500,7.9,1,0.05,n,3
25,60000,propria,8,educacao,B,14000,11.12,0,0.23,n,2
26,85000,alugada,10,educacao,B,7000,12.42,0,0.08,n,4
22,52000,hipoteca,6,quitacao_debitos,D,14825,15.62,1,0.29,n,3
25,30000,alugada,9,saude,A,10000,7.51,1,0.33,n,2
32,45576,alugada,1,empreendimento,B,4000,10.99,0,0.09,n,9
30,85000,alugada,1,uso_pessoal,E,24000,16.82,1,0.28,n,8
26,64000,hipoteca,6,quitacao_debitos,E,9000,18.64,1,0.14,n,4
24,49296,alugada,8,educacao,A,5000,7.88,0,0.1,n,4
25,33000,alugada,5,saude,A,9000,7.14,0,0.27,n,2
23,87000,hipoteca,0,quitacao_debitos,C,7500,11.28,0,0.09,s,4
21,39996,alugada,2,educacao,A,10000,8.59,0,0.25,n,4
22,60000,alugada,6,uso_pessoal,B,12500,10.59,0,0.21,n,4
22,50000,alugada,2,uso_pessoal,C,8000,13.16,0,0.16,s,2
38,140000,hipoteca,1,uso_pessoal,D,10000,14.09,0,0.07,n,16
32,95000,hipoteca,16,uso_pessoal,B,20000,10.65,0,0.21,n,5
28,72000,alugada,6,saude,A,15000,6.54,0,0.21,n,6
26,35000,hipoteca,1,uso_pessoal,B,6000,12.21,0,0.17,n,4
36,42000,alugada,2,empreendimento,A,7000,6.62,0,0.17,n,16
34,55500,alugada,2,uso_pessoal,A,10450,7.51,0,0.19,n,10
25,50000,alugada,4,educacao,E,10000,16.82,0,0.2,s,2
26,96000,alugada,11,reforma,E,10000,19.69,0,0.1,s,3
41,113000,alugada,1,uso_pessoal,D,12000,16,1,0.11,n,15
26,55000,alugada,2,educacao,B,14000,9.99,0,0.25,n,4
24,69500,alugada,8,uso_pessoal,B,12000,10.65,0,0.17,n,2
31,66000,alugada,3,uso_pessoal,B,21000,10.37,1,0.32,n,10
26,80004,alugada,8,educacao,B,15000,11.89,0,0.19,n,4
29,59000,alugada,6,educacao,B,13000,11.49,0,0.22,n,10
42,45000,propria,0,empreendimento,A,5000,7.43,0,0.11,n,12
33,201000,hipoteca,3,quitacao_debitos,C,20000,14.27,0,0.1,s,7
22,72204,alugada,2,uso_pessoal,C,6700,13.47,0,0.09,n,3
23,92000,alugada,0,educacao,A,6500,8,0,0.07,n,3
22,72000,outro,6,empreendimento,B,15000,11.58,0,0.21,n,2
26,55000,alugada,10,saude,A,8400,8.94,0,0.15,n,3
24,64000,hipoteca,7,reforma,C,16000,14.65,1,0.25,n,2
22,44664,alugada,5,saude,C,1200,12.68,0,0.03,s,3
22,21600,alugada,2,educacao,C,3000,13.49,0,0.14,n,3
23,85000,hipoteca,2,educacao,A,5000,5.42,0,0.06,n,2
25,52000,alugada,0,reforma,A,2400,7.88,0,0.05,n,4
33,69000,hipoteca,5,quitacao_debitos,A,20000,6.54,0,0.29,n,6
32,45000,hipoteca,2,uso_pessoal,C,8000,14.65,0,0.18,n,8
25,49716,hipoteca,6,saude,A,8000,9.32,0,0.16,n,2
26,37500,alugada,6,quitacao_debitos,C,13250,13.49,1,0.35,s,3
22,34800,alugada,6,quitacao_debitos,D,2000,16.89,1,0.06,s,4
25,45000,hipoteca,0,saude,A,5950,7.74,0,0.13,n,2
24,85000,propria,8,empreendimento,A,22000,6.54,0,0.26,n,4
24,40000,alugada,4,educacao,A,1000,6.76,0,0.03,n,4
33,84000,alugada,2,empreendimento,E,15000,16.7,1,0.18,n,9
