IDADE;RENDA_ANUAL;MORADIA;TEMPO_DE_SERVICO;MOTIVO_EMPRESTIMO;SCORE_CREDITO;VALOR_EMPRESTIMO;TAXA_DE_JUROS;SITUACAO_INADIMPLENCIA;COMPROMETIMENTO_DA_RENDA;HISTORICO_DE_INADIMPLENCIA;HISTORICO_DE_CREDITO
28;55000;alugada;7;educacao;A;1500;7.37;0;0.03;n;8
36;27000;propria;4;reforma;A;6000;7.14;0;0.22;n;15
30;21600;alugada;1;quitacao_debitos;B;1500;11.71;1;0.07;n;8
24;87000;hipoteca;5;quitacao_debitos;B;10000;10.36;0;0.11;n;2
21;30000;alugada;3;saude;A;6000;8.94;0;0.2;n;2
23;59928;propria;7;educacao;A;18000;6.91;0;0.3;n;3
29;85000;hipoteca;9;saude;B;15000;10.65;0;0.18;n;9
24;69000;alugada;1;empreendimento;B;5600;9.99;0;0.08;n;3
33;110000;alugada;0;empreendimento;A;10000;9.32;0;0.09;n;6
24;110000;alugada;7;reforma;D;25000;15.7;0;0.23;s;2
27;61000;alugada;1;empreendimento;B;12000;12.21;0;0.2;n;5
22;45000;alugada;4;empreendimento;D;1800;16.49;0;0.04;n;4
24;112000;alugada;8;reforma;A;6400;6.62;0;0.06;n;2
24;34000;alugada;2;educacao;C;5000;12.23;1;0.15;n;2
32;95000;hipoteca;3;uso_pessoal;B;18000;11.11;0;0.19;n;8
30;39600;alugada;4;quitacao_debitos;F;10000;20.89;1;0.25;s;10
24;50000;hipoteca;8;saude;A;12000;5.42;0;0.24;n;2
32;61900;alugada;4;reforma;C;1500;13.23;0;0.02;s;7
33;48000;alugada;2;saude;B;1500;11.71;0;0.03;n;8
25;62467;alugada;1;reforma;B;7250;10.65;0;0.12;n;4
27;84000;alugada;0;saude;B;16000;12.21;0;0.19;n;10
23;29004;hipoteca;2;saude;B;6000;11.99;0;0.21;n;2
32;120000;hipoteca;3;quitacao_debitos;A;8000;8.9;0;0.07;n;6
27;88000;propria;11;reforma;C;3500;13.57;0;0.04;s;8
23;58000;alugada;4;educacao;B;8000;10.37;0;0.14;n;2
30;54000;hipoteca;14;educacao;B;14500;10.65;0;0.27;n;9
23;90000;alugada;7;saude;C;5000;15.96;0;0.06;s;3
27;32000;hipoteca;3;reforma;B;4500;9.99;1;0.14;n;8
28;42000;alugada;3;saude;B;8800;12.42;0;0.21;n;10
32;64052;alugada;3;reforma;B;4875;10.74;0;0.08;n;9
24;80000;alugada;2;saude;B;24000;10.25;0;0.3;n;2
24;50000;hipoteca;2;uso_pessoal;A;6000;7.51;0;0.12;n;3
22;37000;alugada;2;quitacao_debitos;E;3000;20.3;1;0.08;n;2
25;46144;hipoteca;9;educacao;A;1500;7.49;0;0.03;n;2
30;49000;alugada;2;reforma;D;5000;15.31;1;0.1;s;10
31;72100;alugada;1;reforma;C;8000;14.65;0;0.11;s;10
24;13200;alugada;1;educacao;A;4000;5.79;1;0.3;n;3
32;42000;alugada;5;empreendimento;C;3500;14.35;0;0.08;s;7
29;120000;hipoteca;8;empreendimento;A;5000;7.43;0;0.04;n;6
22;30000;alugada;1;uso_pessoal;A;11100;6.62;1;0.37;n;4
26;130000;hipoteca;9;educacao;A;7000;8.0;0;0.05;n;2
24;40000;alugada;1;uso_pessoal;A;7500;5.79;0;0.19;n;4
26;69000;hipoteca;10;saude;A;6000;7.14;0;0.09;n;3
26;52000;hipoteca;3;reforma;D;2500;14.59;0;0.05;n;4
27;34000;propria;1;uso_pessoal;B;16750;10.59;0;0.49;n;6
28;95680;hipoteca;12;empreendimento;A;17000;7.88;0;0.18;n;7
25;54000;propria;5;reforma;B;8000;11.83;0;0.15;n;3
23;80000;hipoteca;1;uso_pessoal;C;11000;12.73;0;0.14;n;3
37;95000;alugada;0;quitacao_debitos;A;7500;7.51;0;0.08;n;16
25;110500;alugada;9;empreendimento;D;6400;13.67;0;0.06;n;3
24;36500;hipoteca;0;educacao;C;7000;13.16;0;0.19;s;4
27;48996;alugada;3;empreendimento;B;12000;12.53;0;0.24;n;6
25;72500;hipoteca;3;empreendimento;D;16000;15.28;1;0.22;s;4
30;55000;hipoteca;1;reforma;B;6500;10.99;0;0.12;n;7
24;31000;hipoteca;8;educacao;A;5000;5.42;0;0.16;n;2
22;70600;hipoteca;6;saude;C;7450;13.06;0;0.11;s;4
30;52500;hipoteca;14;educacao;A;10000;9.63;1;0.19;n;8
27;58000;alugada;0;reforma;C;8500;13.49;0;0.15;s;6
23;30000;alugada;1;educacao;C;16000;13.23;1;0.53;n;2
23;30000;alugada;1;quitacao_debitos;E;10000;16.0;1;0.33;n;4
25;85000;alugada;0;educacao;B;18000;11.71;0;0.21;n;4
21;72000;alugada;3;educacao;A;6000;5.42;0;0.08;n;4
22;46080;alugada;1;empreendimento;B;2200;11.99;0;0.05;n;2
22;30000;alugada;4;quitacao_debitos;E;13250;16.4;1;0.44;s;3
28;80000;hipoteca;5;reforma;C;15000;14.17;0;0.19;n;8
24;83000;hipoteca;6;reforma;A;10400;5.79;0;0.13;n;3
22;63000;alugada;6;reforma;B;4000;11.12;1;0.06;n;2
22;49500;alugada;0;uso_pessoal;C;9000;14.35;0;0.18;s;4
31;75000;hipoteca;3;educacao;B;12000;10.38;0;0.16;n;10
26;86004;alugada;0;educacao;C;12000;12.99;0;0.14;n;2
28;60000;alugada;4;educacao;A;10000;6.54;0;0.17;n;6
38;118000;hipoteca;12;uso_pessoal;B;11400;10.59;0;0.1;n;16
21;25000;alugada;0;educacao;A;8125;7.9;1;0.33;n;3
28;30000;hipoteca;3;saude;C;6000;13.98;0;0.2;s;8
26;44000;hipoteca;7;uso_pessoal;E;10000;17.14;0;0.23;n;4
23;80000;alugada;6;uso_pessoal;A;5000;5.42;0;0.06;n;2
31;54000;alugada;1;saude;C;4800;12.99;0;0.09;s;10
31;96000;hipoteca;4;empreendimento;C;12000;12.73;0;0.13;s;5
26;50000;alugada;3;educacao;B;15000;9.91;0;0.3;n;3
28;72000;alugada;2;saude;B;7000;11.49;0;0.1;n;7
26;45000;alugada;1;educacao;B;6000;9.91;0;0.13;n;2
25;60000;hipoteca;5;reforma;D;3000;14.59;0;0.05;s;3
26;53500;alugada;1;uso_pessoal;B;5000;12.18;0;0.09;n;3
25;130000;hipoteca;3;reforma;B;25000;11.36;0;0.19;n;3
32;37000;alugada;0;empreendimento;B;15000;10.62;1;0.41;n;8
31;37000;alugada;3;uso_pessoal;A;13000;6.92;1;0.35;n;6
27;48000;propria;3;empreendimento;B;24000;9.91;0;0.5;n;9
26;56000;alugada;10;reforma;B;10000;12.69;1;0.18;n;2
29;48000;propria;1;uso_pessoal;B;1850;10.74;0;0.04;n;7
34;48000;hipoteca;2;uso_pessoal;A;10000;7.14;0;0.21;n;10
29;60000;alugada;0;saude;C;5000;14.22;1;0.08;n;9
28;37090;alugada;2;saude;B;3000;11.12;0;0.08;n;8
21;54000;hipoteca;5;empreendimento;A;13000;7.51;0;0.24;n;4
30;66000;hipoteca;8;educacao;A;6000;7.68;0;0.09;n;8
30;58000;propria;7;uso_pessoal;A;6000;5.79;0;0.1;n;5
23;43000;hipoteca;3;empreendimento;D;3600;15.62;0;0.08;n;3
24;55000;alugada;0;educacao;A;7500;6.03;0;0.14;n;3
36;123000;hipoteca;1;quitacao_debitos;D;2500;14.91;1;0.02;s;14
23;28800;alugada;0;educacao;B;5000;11.49;0;0.17;n;2
23;42000;hipoteca;7;uso_pessoal;C;12000;15.23;0;0.29;s;3
21;21600;alugada;0;saude;B;2000;11.71;1;0.09;n;4
23;66300;alugada;7;saude;D;9800;15.7;1;0.13;s;2
33;14400;propria;0;empreendimento;C;2000;14.79;0;0.14;n;8
22;67500;alugada;1;empreendimento;B;7500;9.76;0;0.11;n;2
31;80000;hipoteca;6;educacao;A;12750;7.29;0;0.16;n;10
24;66000;alugada;3;educacao;B;25000;9.91;1;0.38;n;2
23;60000;hipoteca;3;saude;A;4500;7.4;0;0.07;n;3
23;35520;alugada;3;educacao;C;5000;13.57;0;0.14;n;3
28;28800;alugada;1;empreendimento;B;12250;10.59;1;0.43;n;9
26;34000;alugada;0;empreendimento;B;1200;9.91;0;0.04;n;3
27;15600;alugada;11;reforma;B;2800;10.65;1;0.18;n;5
25;19200;alugada;3;saude;A;6000;7.14;1;0.31;n;3
24;76000;hipoteca;7;empreendimento;A;13500;8.49;0;0.18;n;4
21;90996;hipoteca;5;uso_pessoal;B;6000;9.99;0;0.07;n;2
24;65000;hipoteca;9;uso_pessoal;C;4200;15.27;0;0.06;n;2
25;80000;hipoteca;9;empreendimento;A;6000;6.03;0;0.07;n;4
39;90000;hipoteca;0;saude;B;18000;10.99;0;0.2;n;11
23;52000;alugada;4;quitacao_debitos;C;6000;14.22;0;0.12;n;4
22;90000;hipoteca;6;empreendimento;B;3500;9.25;0;0.04;n;2
24;35000;alugada;2;saude;B;16000;11.71;1;0.46;n;3
37;60000;alugada;0;educacao;C;3000;12.53;0;0.05;n;15
29;33000;alugada;2;educacao;C;1700;15.23;0;0.05;s;5
28;44894;propria;8;educacao;A;3600;7.88;0;0.08;n;6
29;63000;hipoteca;5;reforma;B;5000;11.14;0;0.08;n;9
23;90000;alugada;0;quitacao_debitos;B;25000;11.36;0;0.28;n;3
25;100505;propria;9;reforma;B;35000;11.99;0;0.35;n;3
29;38000;alugada;0;saude;B;5000;11.36;0;0.13;n;5
22;28880;hipoteca;4;saude;A;2000;8.59;0;0.07;n;3
34;74000;alugada;3;educacao;C;11200;11.66;1;0.15;n;10
37;94000;alugada;0;reforma;C;25000;13.11;1;0.27;n;16
31;85000;alugada;6;saude;B;22000;11.58;0;0.26;n;5
23;48000;propria;5;empreendimento;B;2550;11.86;0;0.05;n;3
25;107000;hipoteca;0;saude;C;7000;12.87;0;0.07;n;2
24;65000;alugada;6;reforma;B;32500;9.99;1;0.5;n;3
25;26400;hipoteca;1;reforma;B;4000;10.74;0;0.15;n;3
23;39700;hipoteca;8;educacao;A;8400;7.51;0;0.21;n;4
24;45000;alugada;5;educacao;A;1000;7.4;0;0.02;n;3
33;36000;hipoteca;3;uso_pessoal;A;7800;7.14;0;0.22;n;10
23;55000;hipoteca;7;empreendimento;C;7000;13.23;0;0.13;s;2
29;31440;alugada;0;uso_pessoal;C;3000;11.34;1;0.1;s;6
24;44000;propria;9;empreendimento;C;6000;15.96;0;0.14;s;4
33;39000;alugada;4;quitacao_debitos;E;15000;17.56;1;0.38;s;5
32;73000;alugada;0;educacao;B;22400;12.69;1;0.31;n;5
27;60132;alugada;11;empreendimento;B;10000;10.62;0;0.17;n;6
26;55000;hipoteca;2;saude;A;11300;7.29;0;0.21;n;4
22;60000;hipoteca;4;educacao;C;16750;12.53;0;0.28;n;2
24;69000;hipoteca;9;saude;A;7200;7.88;0;0.1;n;2
29;20064;alugada;3;saude;C;4400;13.92;0;0.22;s;7
22;38004;hipoteca;7;quitacao_debitos;D;3600;17.27;1;0.09;n;4
37;24000;alugada;2;quitacao_debitos;C;5000;14.65;0;0.21;s;15
32;29000;alugada;0;educacao;D;8000;18.25;1;0.28;n;6
27;27840;hipoteca;2;saude;A;2400;5.42;0;0.09;n;7
25;130000;hipoteca;2;empreendimento;A;12000;7.51;0;0.09;n;2
27;33600;alugada;11;quitacao_debitos;A;15000;5.79;1;0.45;n;8
25;100000;alugada;7;saude;C;9000;11.34;0;0.09;s;4
27;104550;hipoteca;0;saude;F;23000;18.43;1;0.19;n;9
37;64680;alugada;10;quitacao_debitos;B;3000;12.53;0;0.05;n;14
28;53000;alugada;0;saude;C;12000;14.72;0;0.23;n;8
27;73200;hipoteca;5;uso_pessoal;B;18000;10.99;0;0.25;n;8
39;61020;hipoteca;4;quitacao_debitos;D;9975;13.99;1;0.16;n;11
22;66000;hipoteca;5;quitacao_debitos;A;8500;7.51;0;0.13;n;2
28;62496;alugada;4;educacao;A;12000;6.91;0;0.19;n;5
23;33195;alugada;5;educacao;B;1800;11.99;0;0.05;n;4
31;111000;hipoteca;3;reforma;A;5150;6.62;0;0.05;n;6
29;26004;alugada;0;educacao;C;6500;11.91;0;0.25;n;10
23;90000;hipoteca;1;quitacao_debitos;C;1500;12.84;0;0.02;n;2
28;55000;hipoteca;4;empreendimento;A;20000;6.62;0;0.36;n;6
21;42000;propria;5;saude;B;8000;9.99;0;0.19;n;4
24;90000;alugada;0;quitacao_debitos;A;15000;7.9;0;0.17;n;2
30;46000;alugada;5;empreendimento;A;9000;7.29;0;0.2;n;5
29;97000;hipoteca;13;empreendimento;C;10000;14.65;0;0.1;n;8
39;119000;alugada;3;quitacao_debitos;B;22000;11.49;0;0.18;n;12
24;35000;propria;1;saude;A;10000;7.9;0;0.29;n;4
23;48000;propria;8;educacao;C;6000;12.87;0;0.13;s;2
29;72500;hipoteca;0;uso_pessoal;A;30000;7.49;0;0.41;n;7
26;63096;hipoteca;1;reforma;A;4200;5.99;0;0.07;n;3
21;18008;alugada;1;saude;B;3000;9.7;1;0.17;n;2
23;60000;alugada;1;empreendimento;B;8000;12.21;0;0.13;n;4
35;24996;alugada;6;saude;A;8000;7.51;1;0.32;n;7
30;138000;hipoteca;13;reforma;B;10000;10.99;1;0.07;n;10
35;69000;hipoteca;2;empreendimento;D;25500;17.27;1;0.37;n;5
24;42000;propria;8;educacao;A;8000;6.62;0;0.19;n;4
36;50000;alugada;4;uso_pessoal;D;8000;17.49;0;0.16;s;14
22;42000;alugada;5;quitacao_debitos;A;17000;7.66;1;0.4;n;4
23;62000;hipoteca;4;saude;B;10000;12.18;0;0.16;n;2
22;31000;alugada;2;saude;B;5000;10.62;0;0.16;n;4
30;45000;alugada;2;empreendimento;A;13250;7.9;0;0.29;n;10
21;35000;propria;5;empreendimento;A;4000;7.29;0;0.11;n;2
32;83000;alugada;6;uso_pessoal;E;20000;14.38;0;0.24;n;10
23;66000;hipoteca;3;empreendimento;A;6000;7.88;0;0.09;n;2
24;50000;alugada;0;educacao;C;15000;13.49;0;0.3;s;4
22;30000;hipoteca;2;quitacao_debitos;B;13250;10.99;0;0.44;n;4
26;69000;hipoteca;8;uso_pessoal;A;15000;7.49;0;0.22;n;3
36;68400;hipoteca;5;educacao;C;7000;13.48;1;0.1;s;11
29;87000;hipoteca;4;reforma;B;15000;10.99;0;0.17;n;5
26;34000;alugada;2;saude;B;13000;9.63;1;0.38;n;2
23;80000;hipoteca;7;quitacao_debitos;A;10000;7.74;0;0.13;n;3
25;45000;alugada;0;empreendimento;C;10000;12.98;0;0.22;s;2
33;34400;alugada;0;uso_pessoal;B;1300;9.91;0;0.04;n;6
26;90000;alugada;0;saude;A;12000;9.38;0;0.13;n;3
24;37000;hipoteca;4;saude;B;25000;10.08;0;0.68;n;2
23;70000;alugada;4;educacao;B;6000;11.49;0;0.09;n;4
22;100000;alugada;3;empreendimento;B;10000;10.65;0;0.1;n;2
30;54600;hipoteca;11;empreendimento;B;2500;9.99;0;0.05;n;7
29;60000;hipoteca;13;saude;A;8000;5.99;0;0.13;n;9
29;58000;alugada;4;saude;C;15000;13.16;0;0.26;s;5
26;28000;alugada;10;uso_pessoal;B;14500;12.53;1;0.52;n;3
22;80000;hipoteca;0;saude;C;2000;14.72;0;0.03;s;3
25;30000;alugada;1;educacao;A;8875;7.51;0;0.3;n;4
25;114000;alugada;3;educacao;B;17000;10.37;0;0.15;n;3
25;34000;hipoteca;1;educacao;C;7000;11.28;0;0.21;n;2
34;75000;alugada;2;empreendimento;A;12000;7.29;0;0.16;n;8
31;53000;hipoteca;2;saude;B;7200;10.37;0;0.14;n;8
37;50000;alugada;1;empreendimento;B;3000;11.58;0;0.06;n;14
32;34200;alugada;0;empreendimento;C;4000;13.48;0;0.12;s;9
25;113000;alugada;7;saude;C;25000;12.73;0;0.22;s;4
29;85000;hipoteca;9;empreendimento;B;20000;10.38;0;0.24;n;9
24;42000;alugada;0;empreendimento;A;12000;7.66;0;0.29;n;4
23;74800;alugada;1;saude;E;20000;17.04;1;0.23;s;2
26;69000;alugada;0;quitacao_debitos;F;24000;15.83;1;0.35;n;3
24;33000;propria;9;empreendimento;C;8000;14.26;0;0.24;s;3
33;114400;hipoteca;3;uso_pessoal;C;20000;13.48;0;0.17;n;5
26;37000;alugada;0;uso_pessoal;B;14000;9.88;1;0.38;n;2
33;45000;alugada;13;educacao;C;6800;11.22;1;0.15;s;6
23;72000;hipoteca;6;empreendimento;C;12000;13.61;1;0.17;s;2
25;31000;alugada;5;quitacao_debitos;D;9600;16.77;1;0.31;n;3
24;74004;propria;2;educacao;D;5000;14.09;0;0.07;n;4
26;55000;hipoteca;4;quitacao_debitos;A;10000;7.51;1;0.18;n;3
22;32968;alugada;2;quitacao_debitos;D;5000;14.61;1;0.15;n;3
22;32340;alugada;6;quitacao_debitos;A;7000;6.62;0;0.22;n;2
35;24960;alugada;6;empreendimento;A;1400;8.49;0;0.06;n;7
22;25200;hipoteca;1;uso_pessoal;C;7000;13.92;0;0.28;n;3
28;86000;alugada;13;saude;A;8000;5.99;0;0.09;n;10
23;98000;hipoteca;4;educacao;A;14500;8.94;0;0.15;n;3
27;19498;alugada;3;reforma;A;9575;6.62;1;0.49;n;9
25;123144;alugada;2;saude;B;12000;10.75;0;0.1;n;2
23;44400;alugada;0;empreendimento;B;1500;11.63;0;0.03;n;4
35;33000;alugada;3;saude;D;2500;15.62;1;0.08;s;7
23;70572;hipoteca;8;educacao;A;14500;5.99;0;0.21;n;3
28;80004;hipoteca;5;saude;A;12000;6.91;0;0.15;n;6
26;36800;alugada;0;saude;B;5900;10.71;0;0.16;n;4
40;48000;hipoteca;2;reforma;D;8000;15.95;0;0.17;n;11
29;42000;alugada;0;uso_pessoal;E;15000;14.25;1;0.36;n;9
23;37200;hipoteca;7;reforma;B;7000;10.59;1;0.19;n;2
26;64000;hipoteca;9;quitacao_debitos;D;8000;12.17;1;0.13;n;2
23;38400;hipoteca;5;educacao;A;10000;7.14;0;0.26;n;3
24;50000;hipoteca;8;educacao;A;3000;7.66;0;0.06;n;2
31;96000;propria;3;uso_pessoal;B;10000;9.99;0;0.1;n;6
23;29000;alugada;0;quitacao_debitos;A;1600;7.88;1;0.06;n;3
28;62000;alugada;0;reforma;A;15000;7.9;0;0.24;n;10
21;42000;propria;5;empreendimento;B;12250;8.88;0;0.29;n;4
28;100000;hipoteca;6;saude;B;24000;11.48;0;0.24;n;9
23;24000;alugada;1;empreendimento;B;5000;11.48;0;0.21;n;4
23;42000;alugada;7;empreendimento;A;9000;8.49;0;0.21;n;4
29;74360;propria;7;educacao;A;8725;5.99;0;0.12;n;5
29;45000;propria;0;saude;D;10000;17.58;0;0.22;s;6
26;42000;alugada;3;educacao;A;6000;7.29;0;0.14;n;2
34;26000;propria;7;reforma;B;6000;12.42;0;0.23;n;8
39;66200;hipoteca;5;empreendimento;B;13750;9.88;0;0.21;n;16
36;95000;alugada;3;empreendimento;A;7375;8.94;0;0.08;n;15
25;49500;hipoteca;2;quitacao_debitos;A;2400;7.51;0;0.05;n;2
26;39600;alugada;3;uso_pessoal;B;6000;12.42;1;0.15;n;3
23;91092;hipoteca;2;uso_pessoal;C;10000;13.43;0;0.11;n;2
28;28800;alugada;1;educacao;C;15000;14.65;1;0.52;s;8
33;21000;alugada;0;uso_pessoal;A;6500;7.66;1;0.31;n;6
30;42000;alugada;0;saude;A;8450;8.59;0;0.2;n;7
26;30000;alugada;5;uso_pessoal;C;8000;12.99;0;0.27;n;2
32;96000;alugada;14;quitacao_debitos;E;4000;17.93;1;0.04;s;9
21;31970;alugada;2;empreendimento;A;4650;9.32;0;0.15;n;2
27;50000;alugada;0;empreendimento;A;14000;6.54;0;0.28;n;8
26;64999;hipoteca;11;empreendimento;B;15000;10.99;0;0.23;n;2
23;78000;alugada;2;empreendimento;D;25000;16.32;1;0.32;s;3
27;82000;hipoteca;11;empreendimento;A;4000;7.9;0;0.05;n;10
25;39600;hipoteca;5;reforma;B;4800;12.42;0;0.12;n;4
23;45000;hipoteca;1;educacao;B;8000;10.51;0;0.18;n;4
29;30000;alugada;1;quitacao_debitos;E;15000;16.4;1;0.5;n;10
22;27600;alugada;5;empreendimento;C;1200;13.06;0;0.04;n;2
22;36050;alugada;2;uso_pessoal;D;6700;14.11;1;0.19;s;4
24;75000;alugada;4;empreendimento;A;10000;6.62;0;0.13;n;2
27;40000;alugada;3;uso_pessoal;A;3000;7.05;0;0.07;n;8
26;14400;alugada;2;quitacao_debitos;D;2000;15.58;1;0.14;n;4
29;90000;hipoteca;13;quitacao_debitos;A;6000;6.03;0;0.07;n;5
24;63000;hipoteca;5;empreendimento;B;20000;11.49;0;0.32;n;3
36;17640;propria;4;reforma;A;5875;7.9;1;0.33;n;12
29;60000;alugada;4;empreendimento;B;8000;11.14;0;0.13;n;5
23;28800;propria;2;uso_pessoal;B;3000;11.11;0;0.1;n;4
32;74000;hipoteca;1;reforma;A;1200;7.49;0;0.02;n;9
25;21600;alugada;0;saude;B;5200;11.86;1;0.24;n;3
23;33448;alugada;2;educacao;C;2500;11.66;0;0.07;s;2
25;80000;hipoteca;2;uso_pessoal;C;4900;15.27;0;0.06;n;4
25;49700;alugada;2;uso_pessoal;B;7200;10.38;1;0.14;n;2
26;25500;hipoteca;8;reforma;C;5600;11.91;0;0.22;n;4
25;47412;hipoteca;0;educacao;A;6500;8.59;0;0.14;n;3
32;30000;propria;10;reforma;A;17875;6.99;0;0.6;n;5
28;55200;hipoteca;12;empreendimento;C;3000;11.72;0;0.05;n;10
23;52000;alugada;7;educacao;A;14000;6.91;0;0.27;n;3
24;30996;alugada;0;reforma;D;1500;15.99;1;0.05;s;2
23;84000;alugada;0;educacao;A;12500;6.54;0;0.15;n;4
35;66000;alugada;0;reforma;B;18000;9.99;0;0.27;n;8
23;55488;alugada;4;saude;D;5000;15.21;1;0.08;n;2
25;45000;hipoteca;6;reforma;B;10000;9.99;0;0.22;n;4
31;24000;alugada;0;saude;A;7000;7.51;0;0.29;n;7
22;48000;alugada;1;educacao;E;30000;18.39;1;0.63;n;2
37;52200;hipoteca;2;quitacao_debitos;E;16000;15.25;1;0.31;n;11
36;50000;alugada;4;reforma;A;15000;8.9;0;0.3;n;14
23;54000;propria;7;empreendimento;A;6000;7.51;0;0.11;n;3
22;62000;hipoteca;2;uso_pessoal;D;7500;13.87;0;0.12;s;3
33;21600;alugada;3;quitacao_debitos;B;10000;12.53;1;0.46;n;8
22;44000;alugada;0;saude;D;12250;15.99;1;0.28;s;2
21;30000;alugada;5;educacao;C;2000;13.43;0;0.07;n;4
28;52260;hipoteca;4;educacao;A;9000;7.51;0;0.17;n;7
21;50808;alugada;2;educacao;A;4000;6.17;0;0.08;n;4
33;125000;alugada;5;quitacao_debitos;B;25000;11.36;0;0.2;n;5
22;95004;propria;6;educacao;B;7200;10.95;0;0.08;n;4
25;90000;hipoteca;9;educacao;A;7750;7.51;0;0.09;n;4
26;30720;alugada;4;quitacao_debitos;B;10000;11.49;1;0.33;n;3
29;30996;alugada;0;quitacao_debitos;B;18000;10.75;1;0.58;n;7
24;134300;hipoteca;2;saude;E;12000;16.45;1;0.08;n;2
27;107450;hipoteca;11;uso_pessoal;G;24000;20.86;1;0.22;s;10
23;53004;hipoteca;7;uso_pessoal;A;10000;5.79;0;0.19;n;3
28;57600;hipoteca;9;educacao;D;12000;15.58;0;0.21;s;7
25;100000;alugada;3;educacao;B;12000;9.91;0;0.12;n;2
23;96000;alugada;7;educacao;A;7300;8.49;0;0.08;n;4
26;32500;hipoteca;0;reforma;A;3500;8.59;0;0.11;n;2
23;75800;alugada;0;educacao;A;7000;6.54;0;0.09;n;4
24;65000;hipoteca;7;empreendimento;D;14000;15.31;0;0.22;s;4
28;54000;alugada;9;empreendimento;A;6000;5.42;0;0.11;n;5
29;55200;alugada;13;reforma;B;4000;10.59;0;0.07;n;10
23;45000;alugada;4;uso_pessoal;C;4800;13.98;0;0.11;s;2
27;44000;hipoteca;3;educacao;C;6400;13.85;0;0.15;s;7
24;80000;alugada;5;empreendimento;B;12000;9.91;0;0.15;n;2
27;56525;hipoteca;4;saude;D;12000;15.95;1;0.18;s;7
22;80000;alugada;5;educacao;C;10000;14.27;0;0.13;n;2
28;75000;alugada;6;empreendimento;A;10000;7.9;0;0.13;n;5
23;53000;alugada;8;uso_pessoal;B;17000;10.25;1;0.32;n;4
21;29000;alugada;0;educacao;D;4000;14.83;1;0.14;n;4
21;30000;hipoteca;4;quitacao_debitos;A;14000;9.38;0;0.47;n;4
22;50000;propria;4;uso_pessoal;B;5000;12.62;0;0.1;n;3
24;21000;alugada;0;educacao;C;4000;13.43;0;0.19;n;2
29;70004;alugada;0;saude;A;8000;9.63;0;0.11;n;9
22;39996;hipoteca;7;saude;B;6000;12.42;0;0.15;n;4
32;96000;alugada;1;uso_pessoal;B;5000;11.99;0;0.05;n;9
34;50004;alugada;6;educacao;A;6000;7.88;0;0.12;n;5
27;47000;hipoteca;2;quitacao_debitos;D;25000;14.96;1;0.53;s;9
23;100000;hipoteca;5;quitacao_debitos;C;15000;11.34;0;0.15;s;2
25;60000;alugada;3;reforma;A;10250;6.62;0;0.17;n;4
28;58000;alugada;5;reforma;D;19000;14.09;1;0.33;n;8
26;95000;hipoteca;10;reforma;C;15000;15.96;0;0.16;n;3
21;89610;alugada;3;quitacao_debitos;A;5600;6.54;0;0.06;n;4
27;38400;alugada;6;saude;B;5000;9.88;0;0.13;n;10
31;30000;alugada;0;quitacao_debitos;B;3000;10.08;1;0.1;n;10
26;33000;alugada;3;uso_pessoal;B;10000;11.71;0;0.3;n;3
32;40000;alugada;2;educacao;B;5400;11.11;0;0.14;n;5
29;52000;alugada;9;uso_pessoal;A;10000;8.0;0;0.19;n;8
23;140000;propria;6;educacao;C;16400;15.96;0;0.12;s;3
28;71000;alugada;0;reforma;D;3200;14.61;1;0.05;s;5
22;61200;hipoteca;6;saude;E;16000;16.45;1;0.22;n;4
23;44000;hipoteca;2;empreendimento;C;4000;15.27;0;0.09;n;2
30;60000;alugada;0;quitacao_debitos;B;4750;9.99;0;0.08;n;7
35;40000;propria;0;uso_pessoal;A;5000;6.92;0;0.13;n;5
23;92000;alugada;7;educacao;A;9000;6.92;0;0.1;n;2
23;68000;hipoteca;4;educacao;A;1000;8.0;0;0.01;n;4
23;61615;hipoteca;4;saude;B;13000;10.62;0;0.21;n;3
34;36000;alugada;1;saude;C;4000;13.61;0;0.11;n;10
23;51000;alugada;3;educacao;C;12000;12.99;0;0.24;n;3
22;35000;propria;6;saude;B;5000;11.14;0;0.14;n;2
22;72644;hipoteca;3;uso_pessoal;A;5900;7.49;1;0.08;n;3
28;30000;hipoteca;4;uso_pessoal;C;7500;11.78;0;0.25;n;9
21;30000;alugada;5;uso_pessoal;A;3500;7.9;0;0.12;n;2
37;74000;alugada;0;educacao;D;8000;16.89;1;0.11;n;15
24;44000;hipoteca;2;quitacao_debitos;D;25000;15.58;1;0.57;s;3
33;86000;hipoteca;5;empreendimento;D;15000;16.49;0;0.17;s;9
23;34008;alugada;5;empreendimento;B;3000;10.0;0;0.09;n;4
31;48000;alugada;12;quitacao_debitos;D;15000;15.21;1;0.31;s;5
29;29004;alugada;8;educacao;C;6000;12.87;0;0.21;n;5
30;38000;hipoteca;14;uso_pessoal;A;6000;6.62;0;0.16;n;5
26;69600;hipoteca;3;empreendimento;C;5000;11.66;0;0.07;n;4
22;47840;alugada;0;educacao;C;9000;12.53;0;0.19;n;4
35;63000;alugada;3;empreendimento;B;4000;11.14;0;0.06;n;8
25;33000;alugada;0;quitacao_debitos;A;1000;7.29;0;0.03;n;4
31;38000;propria;5;empreendimento;B;14000;9.91;0;0.37;n;5
27;50000;alugada;5;saude;C;8000;13.43;0;0.16;n;10
31;33276;alugada;2;saude;F;8400;18.43;1;0.25;s;5
